0 X Y Z
10.0305 1.63221 3.63221 5.63221 
10.0355 1.63221 3.63221 5.63221 
10.0405 1.50106 3.50106 5.50106 
10.0455 1.50106 3.50106 5.50106 
10.0505 1.50106 3.50106 5.50106 
10.0555 1.50106 3.50106 5.50106 
10.0605 1.36983 3.36983 5.36983 
10.0655 1.36983 3.36983 5.36983 
10.0705 1.36983 3.36983 5.36983 
10.0755 1.36983 3.36983 5.36983 
10.0805 1.24773 3.24773 5.24773 
10.0855 1.24773 3.24773 5.24773 
10.0905 1.24773 3.24773 5.24773 
10.0955 1.24773 3.24773 5.24773 
10.1005 1.1433 3.1433 5.1433 
10.1056 1.1433 3.1433 5.1433 
10.1105 1.1433 3.1433 5.1433 
10.1155 1.1433 3.1433 5.1433 
10.1205 1.06387 3.06387 5.06387 
10.1255 1.06387 3.06387 5.06387 
10.1305 1.06387 3.06387 5.06387 
10.1355 1.06387 3.06387 5.06387 
10.1405 1.01499 3.01499 5.01499 
10.1455 1.01499 3.01499 5.01499 
10.1505 1.01499 3.01499 5.01499 
10.1555 1.01499 3.01499 5.01499 
10.1605 1.0001 3.0001 5.0001 
10.1655 1.0001 3.0001 5.0001 
10.1705 1.0001 3.0001 5.0001 
10.1755 1.0001 3.0001 5.0001 
10.1805 1.02024 3.02024 5.02024 
10.1855 1.02024 3.02024 5.02024 
10.1905 1.02024 3.02024 5.02024 
10.1955 1.02024 3.02024 5.02024 
10.2005 1.07399 3.07399 5.07399 
10.2056 1.07399 3.07399 5.07399 
10.2105 1.07399 3.07399 5.07399 
10.2155 1.07399 3.07399 5.07399 
10.2205 1.15759 3.15759 5.15759 
10.2255 1.15759 3.15759 5.15759 
10.2305 1.15759 3.15759 5.15759 
10.2355 1.15759 3.15759 5.15759 
10.2405 1.26518 3.26518 5.26518 
10.2455 1.26518 3.26518 5.26518 
10.2505 1.26518 3.26518 5.26518 
10.2555 1.26518 3.26518 5.26518 
10.2604 1.38923 3.38923 5.38923 
10.2655 1.38923 3.38923 5.38923 
10.2705 1.38923 3.38923 5.38923 
10.2755 1.38923 3.38923 5.38923 
10.2805 1.52104 3.52104 5.52104 
10.2855 1.52104 3.52104 5.52104 
10.2905 1.52104 3.52104 5.52104 
10.2955 1.52104 3.52104 5.52104 
10.3005 1.65137 3.65137 5.65137 
10.3055 1.65137 3.65137 5.65137 
10.3105 1.65137 3.65137 5.65137 
10.3155 1.65137 3.65137 5.65137 
10.3205 1.7711 3.7711 5.7711 
10.3255 1.7711 3.7711 5.7711 
10.3305 1.7711 3.7711 5.7711 
10.3361 1.7711 3.7711 5.7711 
10.3405 1.87183 3.87183 5.87183 
10.3455 1.87183 3.87183 5.87183 
10.3505 1.87183 3.87183 5.87183 
10.3555 1.87183 3.87183 5.87183 
10.3605 1.94651 3.94651 5.94651 
10.3655 1.94651 3.94651 5.94651 
10.3705 1.94651 3.94651 5.94651 
10.3755 1.94651 3.94651 5.94651 
10.3805 1.9899 3.9899 5.9899 
10.3855 1.9899 3.9899 5.9899 
10.3905 1.9899 3.9899 5.9899 
10.3955 1.9899 3.9899 5.9899 
10.4005 1.99897 3.99897 5.99897 
10.4055 1.99897 3.99897 5.99897 
10.4105 1.99897 3.99897 5.99897 
10.4155 1.99897 3.99897 5.99897 
10.4204 1.97308 3.97307 5.97307 
10.4254 1.97308 3.97307 5.97307 
10.4305 1.97308 3.97307 5.97307 
10.4355 1.97308 3.97307 5.97307 
10.4404 1.91403 3.91403 5.91403 
10.4454 1.91403 3.91403 5.91403 
10.4505 1.91403 3.91403 5.91403 
10.4555 1.91403 3.91403 5.91403 
10.4604 1.82598 3.82598 5.82598 
10.4655 1.82598 3.82598 5.82598 
10.4705 1.82598 3.82598 5.82598 
10.4755 1.82598 3.82598 5.82598 
10.4805 1.71509 3.71509 5.71509 
10.4855 1.71509 3.71509 5.71509 
10.4905 1.71509 3.71509 5.71509 
10.4955 1.71509 3.71509 5.71509 
10.5005 1.58912 3.58912 5.58912 
10.5055 1.58912 3.58912 5.58912 
10.5105 1.58912 3.58912 5.58912 
10.5155 1.58912 3.58912 5.58912 
10.5205 1.45691 3.45691 5.45691 
10.5255 1.45691 3.45691 5.45691 
10.5305 1.45691 3.45691 5.45691 
10.5355 1.45691 3.45691 5.45691 
10.5405 1.32772 3.32772 5.32772 
10.5455 1.32772 3.32772 5.32772 
10.5505 1.32772 3.32772 5.32772 
10.5555 1.32772 3.32772 5.32772 
10.5605 1.2106 3.2106 5.2106 
10.5655 1.2106 3.2106 5.2106 
10.5705 1.2106 3.2106 5.2106 
10.5755 1.2106 3.2106 5.2106 
10.5805 1.11376 3.11376 5.11376 
10.5855 1.11376 3.11376 5.11376 
10.5905 1.11376 3.11376 5.11376 
10.5955 1.11376 3.11376 5.11376 
10.6005 1.04398 3.04398 5.04398 
10.6055 1.04398 3.04398 5.04398 
10.6105 1.04398 3.04398 5.04398 
10.6155 1.04398 3.04398 5.04398 
10.6204 1.00616 3.00616 5.00616 
10.6255 1.00616 3.00616 5.00616 
10.6305 1.00616 3.00616 5.00616 
10.6355 1.00616 3.00616 5.00616 
10.6404 1.00293 3.00293 5.00293 
10.6455 1.00293 3.00293 5.00293 
10.6505 1.00293 3.00293 5.00293 
10.6555 1.00293 3.00293 5.00293 
10.6604 1.03454 3.03454 5.03454 
10.6655 1.03454 3.03454 5.03454 
10.6705 1.03454 3.03454 5.03454 
10.6755 1.03454 3.03454 5.03454 
10.6804 1.09876 3.09876 5.09876 
10.6855 1.09876 3.09876 5.09876 
10.6905 1.09876 3.09876 5.09876 
10.6955 1.09876 3.09876 5.09876 
10.7012 1.19109 3.19109 5.19109 
10.7055 1.19109 3.19109 5.19109 
10.7104 1.19109 3.19109 5.19109 
10.7154 1.19109 3.19109 5.19109 
10.7204 1.30507 3.30507 5.30507 
10.7254 1.30507 3.30507 5.30507 
10.7304 1.30507 3.30507 5.30507 
10.7354 1.30507 3.30507 5.30507 
10.7404 1.4327 3.4327 5.4327 
10.7454 1.4327 3.4327 5.4327 
10.7504 1.4327 3.4327 5.4327 
10.7554 1.4327 3.4327 5.4327 
10.7604 1.56506 3.56506 5.56506 
10.7654 1.56506 3.56506 5.56506 
10.7704 1.56506 3.56506 5.56506 
10.7755 1.56506 3.56506 5.56506 
10.7805 1.69285 3.69285 5.69285 
10.7855 1.69285 3.69285 5.69285 
10.7905 1.69285 3.69285 5.69285 
10.7955 1.69285 3.69285 5.69285 
10.8005 1.80713 3.80713 5.80713 
10.8055 1.80713 3.80713 5.80713 
10.8105 1.80713 3.80713 5.80713 
10.8155 1.80713 3.80713 5.80713 
10.8205 1.89989 3.89989 5.89989 
10.8255 1.89989 3.89989 5.89989 
10.8305 1.89989 3.89989 5.89989 
10.8359 1.89989 3.89989 5.89989 
10.8405 1.96463 3.96463 5.96463 
10.8455 1.96463 3.96463 5.96463 
10.8505 1.96463 3.96463 5.96463 
10.8555 1.96463 3.96463 5.96463 
10.8605 1.99682 3.99682 5.99682 
10.8656 1.99682 3.99682 5.99682 
10.8705 1.99682 3.99682 5.99682 
10.8755 1.99682 3.99682 5.99682 
10.8805 1.99419 3.99419 5.99419 
10.8855 1.99419 3.99419 5.99419 
10.8905 1.99419 3.99419 5.99419 
10.8955 1.99419 3.99419 5.99419 
10.9005 1.95694 3.95694 5.95694 
10.9055 1.95694 3.95694 5.95694 
10.9105 1.95694 3.95694 5.95694 
10.9155 1.95694 3.95694 5.95694 
10.9205 1.88767 3.88767 5.88767 
10.9255 1.88767 3.88767 5.88767 
10.9305 1.88767 3.88767 5.88767 
10.9355 1.88767 3.88767 5.88767 
10.9405 1.79124 3.79124 5.79124 
10.9455 1.79124 3.79124 5.79124 
10.9505 1.79124 3.79124 5.79124 
10.9555 1.79124 3.79124 5.79124 
10.9605 1.6744 3.6744 5.6744 
10.9655 1.6744 3.6744 5.6744 
10.9705 1.6744 3.6744 5.6744 
10.9755 1.6744 3.6744 5.6744 
10.9805 1.54534 3.54534 5.54534 
10.9855 1.54534 3.54534 5.54534 
10.9905 1.54534 3.54534 5.54534 
10.9955 1.54534 3.54534 5.54534 
11.0005 1.4131 3.4131 5.41311 
11.0055 1.4131 3.4131 5.41311 
11.0105 1.4131 3.4131 5.41311 
11.0155 1.4131 3.4131 5.41311 
11.0205 1.28696 3.28696 5.28696 
11.0255 1.28696 3.28696 5.28696 
11.0305 1.28696 3.28696 5.28696 
11.0355 1.28696 3.28696 5.28696 
11.0405 1.17574 3.17574 5.17574 
11.0455 1.17574 3.17574 5.17574 
11.0505 1.17574 3.17574 5.17574 
11.0555 1.17574 3.17574 5.17574 
11.0605 1.08724 3.08724 5.08724 
11.0655 1.08724 3.08724 5.08724 
11.0705 1.08724 3.08724 5.08724 
11.0755 1.08724 3.08724 5.08724 
11.0805 1.02766 3.02766 5.02766 
11.0855 1.02766 3.02766 5.02766 
11.0905 1.02766 3.02766 5.02766 
11.0955 1.02766 3.02766 5.02766 
11.1005 1.00118 3.00118 5.00118 
11.1055 1.00118 3.00118 5.00118 
11.1105 1.00118 3.00118 5.00118 
11.1155 1.00118 3.00118 5.00118 
11.1205 1.00965 3.00965 5.00965 
11.1255 1.00965 3.00965 5.00965 
11.1305 1.00965 3.00965 5.00965 
11.1355 1.00965 3.00965 5.00965 
11.1405 1.05248 3.05248 5.05248 
11.1455 1.05248 3.05248 5.05248 
11.1505 1.05248 3.05248 5.05248 
11.1555 1.05248 3.05248 5.05248 
11.1605 1.12666 3.12666 5.12666 
11.1655 1.12666 3.12666 5.12666 
11.1705 1.12666 3.12666 5.12666 
11.1755 1.12666 3.12666 5.12666 
11.1805 1.227 3.227 5.227 
11.1858 1.227 3.227 5.227 
11.1915 1.227 3.227 5.227 
11.1961 1.227 3.227 5.227 
11.2004 1.34648 3.34648 5.34648 
11.2055 1.34648 3.34648 5.34648 
11.2104 1.34648 3.34648 5.34648 
11.2155 1.34648 3.34648 5.34648 
11.2204 1.4767 3.4767 5.4767 
11.2255 1.4767 3.4767 5.4767 
11.2304 1.4767 3.4767 5.4767 
11.2355 1.4767 3.4767 5.4767 
11.2404 1.60857 3.60857 5.60857 
11.2455 1.60857 3.60857 5.60857 
11.2504 1.60857 3.60857 5.60857 
11.2555 1.60857 3.60857 5.60857 
11.2604 1.73282 3.73282 5.73282 
11.2655 1.73282 3.73282 5.73282 
11.2704 1.73282 3.73282 5.73282 
11.2755 1.73282 3.73282 5.73282 
11.2804 1.84076 3.84076 5.84076 
11.2855 1.84076 3.84076 5.84076 
11.2904 1.84076 3.84076 5.84076 
11.2955 1.84076 3.84076 5.84076 
11.3004 1.92483 3.92482 5.92483 
11.3056 1.92483 3.92482 5.92483 
11.3105 1.92483 3.92482 5.92483 
11.3155 1.92483 3.92482 5.92483 
11.3205 1.97912 3.97912 5.97912 
11.3255 1.97912 3.97912 5.97912 
11.3305 1.97912 3.97912 5.97912 
11.3355 1.97912 3.97912 5.97912 
11.3405 1.99985 3.99985 5.99985 
11.3455 1.99985 3.99985 5.99985 
11.3505 1.99985 3.99985 5.99985 
11.3555 1.99985 3.99985 5.99985 
11.3605 1.98555 3.98555 5.98555 
11.3655 1.98555 3.98555 5.98555 
11.3705 1.98555 3.98555 5.98555 
11.3755 1.98555 3.98555 5.98555 
11.3805 1.93723 3.93723 5.93723 
11.3855 1.93723 3.93723 5.93723 
11.3905 1.93723 3.93723 5.93723 
11.3955 1.93723 3.93723 5.93723 
11.4004 1.85828 3.85828 5.85828 
11.4054 1.85828 3.85828 5.85828 
11.4105 1.85828 3.85828 5.85828 
11.4154 1.85828 3.85828 5.85828 
11.4205 1.75422 3.75422 5.75422 
11.4255 1.75422 3.75422 5.75422 
11.4305 1.75422 3.75422 5.75422 
11.4355 1.75422 3.75422 5.75422 
11.4404 1.63235 3.63235 5.63235 
11.4454 1.63235 3.63235 5.63235 
11.4505 1.63235 3.63235 5.63235 
11.456 1.63235 3.63235 5.63235 
11.4605 1.50121 3.50121 5.50121 
11.4654 1.50121 3.50121 5.50121 
11.4705 1.50121 3.50121 5.50121 
11.4755 1.50121 3.50121 5.50121 
11.4805 1.36998 3.36998 5.36998 
11.4855 1.36998 3.36998 5.36998 
11.4905 1.36998 3.36998 5.36998 
11.4955 1.36998 3.36998 5.36998 
11.5005 1.24786 3.24786 5.24786 
11.5055 1.24786 3.24786 5.24786 
11.5105 1.24786 3.24786 5.24786 
11.5156 1.24786 3.24786 5.24786 
11.5205 1.14341 3.14341 5.14341 
11.5255 1.14341 3.14341 5.14341 
11.5305 1.14341 3.14341 5.14341 
11.5355 1.14341 3.14341 5.14341 
11.5405 1.06394 3.06394 5.06394 
11.5455 1.06394 3.06394 5.06394 
11.5505 1.06394 3.06394 5.06394 
11.5555 1.06394 3.06394 5.06394 
11.5605 1.01503 3.01503 5.01503 
11.5655 1.01503 3.01503 5.01503 
11.5705 1.01503 3.01503 5.01503 
11.5755 1.01503 3.01503 5.01503 
11.5805 1.0001 3.0001 5.0001 
11.5855 1.0001 3.0001 5.0001 
11.5905 1.0001 3.0001 5.0001 
11.5955 1.0001 3.0001 5.0001 
11.6005 1.02019 3.02019 5.02019 
11.6055 1.02019 3.02019 5.02019 
11.6105 1.02019 3.02019 5.02019 
11.6155 1.02019 3.02019 5.02019 
11.6205 1.07391 3.07391 5.07391 
11.6255 1.07391 3.07391 5.07391 
11.6305 1.07391 3.07391 5.07391 
11.6355 1.07391 3.07391 5.07391 
11.6405 1.15748 3.15748 5.15748 
11.6455 1.15748 3.15748 5.15748 
11.6505 1.15748 3.15748 5.15748 
11.6555 1.15748 3.15748 5.15748 
11.6605 1.26505 3.26505 5.26505 
11.6655 1.26505 3.26505 5.26505 
11.6705 1.26505 3.26505 5.26505 
11.6755 1.26505 3.26505 5.26505 
11.6806 1.38908 3.38908 5.38908 
11.6855 1.38908 3.38908 5.38908 
11.6905 1.38908 3.38908 5.38908 
11.6955 1.38908 3.38908 5.38908 
11.7005 1.52089 3.52089 5.52089 
11.7055 1.52089 3.52089 5.52089 
11.7105 1.52089 3.52089 5.52089 
11.7155 1.52089 3.52089 5.52089 
11.7205 1.65123 3.65123 5.65123 
11.7255 1.65123 3.65123 5.65123 
11.7305 1.65123 3.65123 5.65123 
11.7355 1.65123 3.65123 5.65123 
11.7405 1.77097 3.77097 5.77097 
11.7455 1.77097 3.77097 5.77097 
11.7505 1.77097 3.77097 5.77097 
11.7555 1.77097 3.77097 5.77097 
11.7605 1.87173 3.87173 5.87173 
11.7655 1.87173 3.87173 5.87173 
11.7705 1.87173 3.87173 5.87173 
11.7755 1.87173 3.87173 5.87173 
11.7805 1.94644 3.94644 5.94644 
11.7855 1.94644 3.94644 5.94644 
11.7905 1.94644 3.94644 5.94644 
11.7955 1.94644 3.94644 5.94644 
11.8005 1.98987 3.98987 5.98987 
11.8055 1.98987 3.98987 5.98987 
11.8105 1.98987 3.98987 5.98987 
11.8154 1.98987 3.98987 5.98987 
11.8204 1.99898 3.99898 5.99898 
11.8254 1.99898 3.99898 5.99898 
11.8304 1.99898 3.99898 5.99898 
11.8355 1.99898 3.99898 5.99898 
11.8404 1.97312 3.97312 5.97312 
11.8454 1.97312 3.97312 5.97312 
11.8504 1.97312 3.97312 5.97312 
11.8554 1.97312 3.97312 5.97312 
11.8605 1.91412 3.91412 5.91412 
11.8654 1.91412 3.91412 5.91412 
11.8704 1.91412 3.91412 5.91412 
11.8754 1.91412 3.91412 5.91412 
11.8804 1.82609 3.82609 5.82609 
11.8854 1.82609 3.82609 5.82609 
11.8904 1.82609 3.82609 5.82609 
11.8955 1.82609 3.82609 5.82609 
11.9005 1.71522 3.71522 5.71522 
11.9056 1.71522 3.71522 5.71522 
11.9105 1.71522 3.71522 5.71522 
11.9155 1.71522 3.71522 5.71522 
11.9205 1.58927 3.58927 5.58927 
11.9255 1.58927 3.58927 5.58927 
11.9305 1.58927 3.58927 5.58927 
11.9355 1.58927 3.58927 5.58927 
11.9405 1.45706 3.45706 5.45706 
11.9455 1.45706 3.45706 5.45706 
11.9505 1.45706 3.45706 5.45706 
11.9555 1.45706 3.45706 5.45706 
11.9605 1.32786 3.32786 5.32786 
11.9655 1.32786 3.32786 5.32786 
11.9705 1.32786 3.32786 5.32786 
11.9755 1.32786 3.32786 5.32786 
11.9805 1.21073 3.21073 5.21073 
11.9855 1.21073 3.21073 5.21073 
11.9905 1.21073 3.21073 5.21073 
11.9955 1.21073 3.21073 5.21073 
12.0005 1.11386 3.11386 5.11386 
12.0055 1.11386 3.11386 5.11386 
12.0105 1.11386 3.11386 5.11386 
12.0155 1.11386 3.11386 5.11386 
12.0205 1.04405 3.04405 5.04405 
12.0255 1.04405 3.04405 5.04405 
12.0304 1.04405 3.04405 5.04405 
12.0355 1.04405 3.04405 5.04405 
12.0405 1.00618 3.00618 5.00618 
12.0455 1.00618 3.00618 5.00618 
12.0504 1.00618 3.00618 5.00618 
12.0555 1.00618 3.00618 5.00618 
12.0605 1.00292 3.00292 5.00292 
12.0655 1.00292 3.00292 5.00292 
12.0705 1.00292 3.00292 5.00292 
12.0755 1.00292 3.00292 5.00292 
12.0805 1.03448 3.03448 5.03448 
12.0855 1.03448 3.03448 5.03448 
12.0905 1.03448 3.03448 5.03448 
12.0955 1.03448 3.03448 5.03448 
12.1005 1.09867 3.09867 5.09867 
12.1055 1.09867 3.09867 5.09867 
12.1105 1.09867 3.09867 5.09867 
12.1155 1.09867 3.09867 5.09867 
12.1205 1.19097 3.19097 5.19097 
12.1255 1.19097 3.19097 5.19097 
12.1305 1.19097 3.19097 5.19097 
12.1355 1.19097 3.19097 5.19097 
12.1405 1.30493 3.30493 5.30493 
12.1455 1.30493 3.30493 5.30493 
12.1505 1.30493 3.30493 5.30493 
12.1555 1.30493 3.30493 5.30493 
12.1605 1.43255 3.43255 5.43255 
12.1655 1.43255 3.43255 5.43255 
12.1705 1.43255 3.43255 5.43255 
12.1755 1.43255 3.43255 5.43255 
12.1805 1.56491 3.56491 5.56491 
12.1855 1.56491 3.56491 5.56491 
12.1905 1.56491 3.56491 5.56491 
12.1955 1.56491 3.56491 5.56491 
12.2005 1.69271 3.69271 5.69271 
12.2055 1.69271 3.69271 5.69271 
12.2106 1.69271 3.69271 5.69271 
12.2155 1.69271 3.69271 5.69271 
12.2205 1.80701 3.80701 5.80701 
12.2255 1.80701 3.80701 5.80701 
12.2305 1.80701 3.80701 5.80701 
12.2355 1.80701 3.80701 5.80701 
12.2405 1.8998 3.8998 5.8998 
12.2455 1.8998 3.8998 5.8998 
12.2505 1.8998 3.8998 5.8998 
12.2555 1.8998 3.8998 5.8998 
12.2605 1.96458 3.96458 5.96458 
12.2655 1.96458 3.96458 5.96458 
12.2705 1.96458 3.96458 5.96458 
12.2755 1.96458 3.96458 5.96458 
12.2805 1.9968 3.9968 5.9968 
12.2855 1.9968 3.9968 5.9968 
12.2905 1.9968 3.9968 5.9968 
12.2955 1.9968 3.9968 5.9968 
12.3005 1.99421 3.99421 5.99421 
12.3055 1.99421 3.99421 5.99421 
12.3105 1.99421 3.99421 5.99421 
12.3155 1.99421 3.99421 5.99421 
12.3205 1.957 3.957 5.957 
12.3255 1.957 3.957 5.957 
12.3305 1.957 3.957 5.957 
12.3355 1.957 3.957 5.957 
12.3405 1.88776 3.88776 5.88776 
12.3456 1.88776 3.88776 5.88776 
12.3505 1.88776 3.88776 5.88776 
12.3555 1.88776 3.88776 5.88776 
12.3605 1.79136 3.79136 5.79136 
12.3655 1.79136 3.79136 5.79136 
12.3705 1.79136 3.79136 5.79136 
12.3755 1.79136 3.79136 5.79136 
12.3805 1.67454 3.67454 5.67454 
12.3855 1.67454 3.67454 5.67454 
12.3905 1.67454 3.67454 5.67454 
12.3955 1.67454 3.67454 5.67454 
12.4005 1.54549 3.54549 5.54549 
12.4055 1.54549 3.54549 5.54549 
12.4105 1.54549 3.54549 5.54549 
12.4155 1.54549 3.54549 5.54549 
12.4205 1.41325 3.41325 5.41325 
12.4255 1.41325 3.41325 5.41325 
12.4305 1.41325 3.41325 5.41325 
12.4355 1.41325 3.41325 5.41325 
12.4405 1.28709 3.28709 5.28709 
12.4455 1.28709 3.28709 5.28709 
12.4505 1.28709 3.28709 5.28709 
12.4555 1.28709 3.28709 5.28709 
12.4605 1.17585 3.17585 5.17585 
12.4655 1.17585 3.17585 5.17585 
12.4705 1.17585 3.17585 5.17585 
12.4755 1.17585 3.17585 5.17585 
12.4805 1.08732 3.08732 5.08732 
12.4855 1.08732 3.08732 5.08732 
12.4905 1.08732 3.08732 5.08732 
12.4955 1.08732 3.08732 5.08732 
12.5005 1.02771 3.02771 5.02771 
12.5056 1.02771 3.02771 5.02771 
12.5105 1.02771 3.02771 5.02771 
12.5155 1.02771 3.02771 5.02771 
12.5205 1.00119 3.00119 5.00119 
12.5255 1.00119 3.00119 5.00119 
12.5305 1.00119 3.00119 5.00119 
12.5355 1.00119 3.00119 5.00119 
12.5405 1.00962 3.00962 5.00962 
12.5455 1.00962 3.00962 5.00962 
12.5505 1.00962 3.00962 5.00962 
12.5555 1.00962 3.00962 5.00962 
12.5605 1.05241 3.05241 5.05241 
12.5655 1.05241 3.05241 5.05241 
12.5705 1.05241 3.05241 5.05241 
12.5755 1.05241 3.05241 5.05241 
12.5805 1.12656 3.12656 5.12656 
12.5855 1.12656 3.12656 5.12656 
12.5905 1.12656 3.12656 5.12656 
12.5955 1.12656 3.12656 5.12656 
12.6005 1.22688 3.22688 5.22688 
12.6056 1.22688 3.22688 5.22688 
12.6105 1.22688 3.22688 5.22688 
12.6155 1.22688 3.22688 5.22688 
12.6205 1.34633 3.34633 5.34633 
12.6255 1.34633 3.34633 5.34633 
12.6305 1.34633 3.34633 5.34633 
12.6355 1.34633 3.34633 5.34633 
12.6405 1.47655 3.47655 5.47655 
12.6455 1.47655 3.47655 5.47655 
12.6505 1.47655 3.47655 5.47655 
12.6555 1.47655 3.47655 5.47655 
12.6605 1.60842 3.60842 5.60842 
12.6655 1.60842 3.60842 5.60842 
12.6705 1.60842 3.60842 5.60842 
12.6755 1.60842 3.60842 5.60842 
12.6805 1.73269 3.73269 5.73269 
12.6855 1.73269 3.73269 5.73269 
12.6905 1.73269 3.73269 5.73269 
12.6955 1.73269 3.73269 5.73269 
12.7005 1.84065 3.84065 5.84065 
12.7055 1.84065 3.84065 5.84065 
12.7105 1.84065 3.84065 5.84065 
12.7155 1.84065 3.84065 5.84065 
12.7205 1.92475 3.92475 5.92475 
12.7255 1.92475 3.92475 5.92475 
12.7305 1.92475 3.92475 5.92475 
12.7355 1.92475 3.92475 5.92475 
12.7405 1.97908 3.97908 5.97908 
12.7455 1.97908 3.97908 5.97908 
12.7505 1.97908 3.97908 5.97908 
12.7555 1.97908 3.97908 5.97908 
12.7605 1.99985 3.99985 5.99985 
12.7655 1.99985 3.99985 5.99985 
12.7706 1.99985 3.99985 5.99985 
12.7755 1.99985 3.99985 5.99985 
12.7805 1.98559 3.98559 5.98559 
12.7855 1.98559 3.98559 5.98559 
12.7905 1.98559 3.98559 5.98559 
12.7955 1.98559 3.98559 5.98559 
12.8005 1.93731 3.93731 5.93731 
12.8055 1.93731 3.93731 5.93731 
12.8105 1.93731 3.93731 5.93731 
12.8155 1.93731 3.93731 5.93731 
12.8205 1.85839 3.85839 5.85839 
12.8255 1.85839 3.85839 5.85839 
12.8305 1.85839 3.85839 5.85839 
12.8371 1.85839 3.85839 5.85839 
12.8405 1.75435 3.75435 5.75435 
12.8455 1.75435 3.75435 5.75435 
12.8505 1.75435 3.75435 5.75435 
12.8555 1.75435 3.75435 5.75435 
12.8605 1.6325 3.6325 5.6325 
12.8655 1.6325 3.6325 5.6325 
12.8705 1.6325 3.6325 5.6325 
12.8755 1.6325 3.6325 5.6325 
12.8805 1.50136 3.50136 5.50136 
12.8855 1.50136 3.50136 5.50136 
12.8905 1.50136 3.50136 5.50136 
12.8955 1.50136 3.50136 5.50136 
12.9005 1.37012 3.37012 5.37012 
12.9055 1.37012 3.37012 5.37012 
12.9105 1.37012 3.37012 5.37012 
12.9155 1.37012 3.37012 5.37012 
12.9205 1.24799 3.24799 5.24799 
12.9255 1.24799 3.24799 5.24799 
12.9305 1.24799 3.24799 5.24799 
12.9355 1.24799 3.24799 5.24799 
12.9405 1.14351 3.14351 5.14351 
12.9455 1.14351 3.14351 5.14351 
12.9505 1.14351 3.14351 5.14351 
12.9555 1.14351 3.14351 5.14351 
12.9605 1.06401 3.06401 5.06401 
12.9655 1.06401 3.06401 5.06401 
12.9705 1.06401 3.06401 5.06401 
12.9755 1.06401 3.06401 5.06401 
12.9805 1.01506 3.01506 5.01506 
12.9855 1.01506 3.01506 5.01506 
12.9905 1.01506 3.01506 5.01506 
12.9955 1.01506 3.01506 5.01506 
13.0005 1.00009 3.00009 5.00009 
13.0055 1.00009 3.00009 5.00009 
13.0105 1.00009 3.00009 5.00009 
13.0155 1.00009 3.00009 5.00009 
13.0204 1.02015 3.02015 5.02015 
13.0255 1.02015 3.02015 5.02015 
13.0304 1.02015 3.02015 5.02015 
13.0355 1.02015 3.02015 5.02015 
13.0404 1.07383 3.07383 5.07383 
13.0455 1.07383 3.07383 5.07383 
13.0505 1.07383 3.07383 5.07383 
13.0555 1.07383 3.07383 5.07383 
13.0604 1.15737 3.15737 5.15737 
13.0654 1.15737 3.15737 5.15737 
13.0705 1.15737 3.15737 5.15737 
13.0755 1.15737 3.15737 5.15737 
13.0804 1.26492 3.26492 5.26492 
13.0855 1.26492 3.26492 5.26492 
13.0904 1.26492 3.26492 5.26492 
13.0955 1.26492 3.26492 5.26492 
13.1004 1.38893 3.38893 5.38894 
13.1055 1.38893 3.38893 5.38894 
13.1105 1.38893 3.38893 5.38894 
13.1155 1.38893 3.38893 5.38894 
13.1204 1.52074 3.52074 5.52074 
13.1255 1.52074 3.52074 5.52074 
13.1305 1.52074 3.52074 5.52074 
13.1355 1.52074 3.52074 5.52074 
13.1404 1.65108 3.65108 5.65108 
13.1454 1.65108 3.65108 5.65108 
13.1505 1.65108 3.65108 5.65108 
13.1555 1.65108 3.65108 5.65108 
13.1604 1.77085 3.77085 5.77085 
13.1654 1.77085 3.77085 5.77085 
13.1704 1.77085 3.77085 5.77085 
13.1755 1.77085 3.77085 5.77085 
13.1804 1.87163 3.87163 5.87163 
13.1854 1.87163 3.87163 5.87163 
13.1905 1.87163 3.87163 5.87163 
13.1955 1.87163 3.87163 5.87163 
13.2004 1.94638 3.94638 5.94638 
13.2054 1.94638 3.94638 5.94638 
13.2105 1.94638 3.94638 5.94638 
13.2155 1.94638 3.94638 5.94638 
13.2204 1.98984 3.98984 5.98984 
13.2255 1.98984 3.98984 5.98984 
13.2305 1.98984 3.98984 5.98984 
13.2355 1.98984 3.98984 5.98984 
13.2404 1.99899 3.99899 5.99899 
13.2454 1.99899 3.99899 5.99899 
13.2505 1.99899 3.99899 5.99899 
13.2555 1.99899 3.99899 5.99899 
13.2604 1.97317 3.97317 5.97317 
13.2655 1.97317 3.97317 5.97317 
13.2705 1.97317 3.97317 5.97317 
13.2755 1.97317 3.97317 5.97317 
13.2804 1.9142 3.9142 5.9142 
13.2855 1.9142 3.9142 5.9142 
13.2905 1.9142 3.9142 5.9142 
13.2955 1.9142 3.9142 5.9142 
13.3004 1.82621 3.82621 5.82621 
13.3055 1.82621 3.82621 5.82621 
13.3105 1.82621 3.82621 5.82621 
13.3155 1.82621 3.82621 5.82621 
13.3204 1.71536 3.71536 5.71536 
13.3255 1.71536 3.71536 5.71536 
13.3305 1.71536 3.71536 5.71536 
13.3355 1.71536 3.71536 5.71536 
13.3405 1.58942 3.58942 5.58942 
13.3455 1.58942 3.58942 5.58942 
13.3505 1.58942 3.58942 5.58942 
13.3555 1.58942 3.58942 5.58942 
13.3605 1.45721 3.45721 5.45721 
